timestamps population node_ids
510.9000000001819 v1 2
6974.200000016706 v1 92
6982.400000016736 v1 92
6990.600000016766 v1 92
6998.800000016796 v1 92
6508.800000015013 v1 93
6508.500000015012 v1 95
6508.800000015013 v1 96
6508.100000015011 v1 97
6508.800000015013 v1 98
6537.400000015117 v1 105
6524.0000000150685 v1 110
6526.000000015076 v1 111
6528.900000015086 v1 114
6965.900000016676 v1 92
6500.400000014983 v1 115
6526.700000015078 v1 117
6507.000000015007 v1 118
6516.10000001504 v1 118
6526.2000000150765 v1 118
6537.2000000151165 v1 118
6548.700000015158 v1 118
6560.300000015201 v1 118
6571.900000015243 v1 118
6583.500000015285 v1 118
6595.100000015327 v1 118
6606.700000015369 v1 118
6618.300000015412 v1 118
6629.800000015453 v1 118
6528.800000015086 v1 116
6641.300000015495 v1 118
6957.700000016646 v1 92
6941.300000016587 v1 92
6711.100000015749 v1 92
6719.300000015779 v1 92
6727.500000015809 v1 92
6735.700000015839 v1 92
6744.000000015869 v1 92
6752.200000015899 v1 92
6760.4000000159285 v1 92
6768.600000015958 v1 92
6776.900000015989 v1 92
6785.100000016018 v1 92
6793.300000016048 v1 92
6801.500000016078 v1 92
6809.700000016108 v1 92
6949.5000000166165 v1 92
6818.000000016138 v1 92
6834.400000016198 v1 92
6842.600000016228 v1 92
6850.800000016257 v1 92
6859.100000016288 v1 92
6867.300000016317 v1 92
6875.500000016347 v1 92
6883.700000016377 v1 92
6891.900000016407 v1 92
6900.200000016437 v1 92
6908.400000016467 v1 92
6916.600000016497 v1 92
6924.800000016527 v1 92
6933.100000016557 v1 92
6826.200000016168 v1 92
6702.900000015719 v1 92
6652.700000015537 v1 118
6675.60000001562 v1 118
6510.200000015018 v1 123
6517.800000015046 v1 123
6526.800000015079 v1 123
6538.400000015121 v1 123
6551.400000015168 v1 123
6564.700000015217 v1 123
6577.900000015265 v1 123
6591.100000015313 v1 123
6604.300000015361 v1 123
6617.500000015409 v1 123
6630.600000015456 v1 123
6643.800000015504 v1 123
6656.900000015552 v1 123
6568.700000015231 v1 121
6670.0000000156 v1 123
6696.200000015695 v1 123
6709.300000015743 v1 123
6722.40000001579 v1 123
6735.400000015838 v1 123
6748.500000015885 v1 123
6761.5000000159325 v1 123
6774.60000001598 v1 123
6787.600000016028 v1 123
6800.600000016075 v1 123
6813.700000016122 v1 123
6826.70000001617 v1 123
6839.700000016217 v1 123
6852.700000016264 v1 123
6683.100000015647 v1 123
6664.200000015579 v1 118
6525.500000015074 v1 120
6992.500000016773 v1 118
6686.900000015661 v1 118
6698.300000015703 v1 118
6709.600000015744 v1 118
6720.8000000157845 v1 118
6732.100000015826 v1 118
6743.300000015866 v1 118
6754.500000015907 v1 118
6765.600000015947 v1 118
6776.700000015988 v1 118
6787.800000016028 v1 118
6798.800000016068 v1 118
6809.800000016108 v1 118
6820.900000016149 v1 118
6543.300000015139 v1 119
6831.800000016188 v1 118
6853.700000016268 v1 118
6864.500000016307 v1 118
6875.400000016347 v1 118
6886.200000016386 v1 118
6896.900000016425 v1 118
6907.700000016464 v1 118
6918.400000016503 v1 118
6929.100000016542 v1 118
6939.700000016581 v1 118
6950.300000016619 v1 118
6960.900000016658 v1 118
6971.5000000166965 v1 118
6982.000000016735 v1 118
6842.800000016228 v1 118
6694.600000015689 v1 92
6686.400000015659 v1 92
6678.2000000156295 v1 92
6528.000000015083 v1 66
6534.300000015106 v1 67
6534.300000015106 v1 68
6534.300000015106 v1 69
6526.500000015078 v1 71
6530.800000015093 v1 72
6500.600000014983 v1 73
6518.100000015047 v1 74
6530.700000015093 v1 74
6545.600000015147 v1 74
6560.800000015202 v1 74
6576.200000015258 v1 74
6591.600000015314 v1 74
6509.900000015017 v1 63
6606.90000001537 v1 74
6637.400000015481 v1 74
6652.500000015536 v1 74
6667.600000015591 v1 74
6682.700000015646 v1 74
6697.6000000157 v1 74
6712.600000015755 v1 74
6727.4000000158085 v1 74
6742.300000015863 v1 74
6757.1000000159165 v1 74
6771.80000001597 v1 74
6786.500000016024 v1 74
6801.200000016077 v1 74
6815.80000001613 v1 74
6622.200000015426 v1 74
6830.400000016183 v1 74
6966.700000016679 v1 59
6737.600000015846 v1 59
6796.40000001606 v1 48
6807.200000016099 v1 48
6818.000000016138 v1 48
6828.800000016177 v1 48
6839.600000016217 v1 48
6850.400000016256 v1 48
6861.200000016295 v1 48
6872.000000016335 v1 48
6882.800000016374 v1 48
6893.600000016413 v1 48
6904.400000016452 v1 48
6915.200000016492 v1 48
6926.000000016531 v1 48
6843.100000016229 v1 59
6936.80000001657 v1 48
6958.400000016649 v1 48
6969.200000016688 v1 48
6980.000000016727 v1 48
6990.800000016767 v1 48
6557.000000015189 v1 49
6557.000000015189 v1 50
6557.100000015189 v1 54
6623.100000015429 v1 56
6514.700000015035 v1 59
6526.600000015078 v1 59
6561.700000015206 v1 59
6603.500000015358 v1 59
6659.800000015563 v1 59
6947.60000001661 v1 48
6845.000000016236 v1 74
6859.500000016289 v1 74
6874.000000016342 v1 74
6503.200000014993 v1 84
6503.200000014993 v1 85
6503.200000014993 v1 86
6515.900000015039 v1 87
6512.800000015028 v1 88
