timestamps population node_ids
5323.2000000107 v1 92
5312.10000001066 v1 92
5250.400000010435 v1 48
5265.40000001049 v1 48
5280.300000010544 v1 48
5295.200000010598 v1 48
5310.100000010652 v1 48
5325.100000010707 v1 48
5340.000000010761 v1 48
5355.000000010816 v1 48
5370.00000001087 v1 48
5384.9000000109245 v1 48
5399.900000010979 v1 48
5414.900000011034 v1 48
5235.500000010381 v1 48
5429.900000011088 v1 48
5459.900000011197 v1 48
5474.900000011252 v1 48
5489.9000000113065 v1 48
5117.600000009952 v1 59
5295.900000010601 v1 59
5475.100000011253 v1 59
5012.800000009571 v1 74
5030.500000009635 v1 74
5048.2000000097 v1 74
5066.000000009764 v1 74
5083.700000009829 v1 74
5101.400000009893 v1 74
5444.900000011143 v1 48
5220.600000010327 v1 48
5205.700000010273 v1 48
5190.800000010218 v1 48
5374.400000010886 v1 40
5383.100000010918 v1 40
5391.80000001095 v1 40
5400.500000010981 v1 40
5409.1000000110125 v1 40
5417.800000011044 v1 40
5426.500000011076 v1 40
5435.200000011108 v1 40
5443.900000011139 v1 40
5452.50000001117 v1 40
5461.200000011202 v1 40
5469.900000011234 v1 40
5478.600000011265 v1 40
5487.300000011297 v1 40
5495.900000011328 v1 40
5012.50000000957 v1 48
5027.300000009624 v1 48
5042.100000009677 v1 48
5056.900000009731 v1 48
5071.800000009785 v1 48
5086.600000009839 v1 48
5101.5000000098935 v1 48
5116.400000009948 v1 48
5131.2000000100015 v1 48
5146.100000010056 v1 48
5161.00000001011 v1 48
5175.900000010164 v1 48
5119.200000009958 v1 74
5136.900000010022 v1 74
5154.600000010087 v1 74
5172.400000010151 v1 74
5012.300000009569 v1 92
5023.400000009609 v1 92
5034.50000000965 v1 92
5045.60000000969 v1 92
5056.7000000097305 v1 92
5067.800000009771 v1 92
5078.900000009811 v1 92
5090.000000009852 v1 92
5101.100000009892 v1 92
5112.200000009932 v1 92
5123.300000009973 v1 92
5134.400000010013 v1 92
5145.500000010054 v1 92
5156.600000010094 v1 92
5167.700000010134 v1 92
5178.800000010175 v1 92
5189.900000010215 v1 92
5201.000000010256 v1 92
5212.100000010296 v1 92
5223.200000010336 v1 92
5234.300000010377 v1 92
5245.400000010417 v1 92
5256.500000010457 v1 92
5267.600000010498 v1 92
5278.700000010538 v1 92
5289.8000000105785 v1 92
5301.000000010619 v1 92
5001.200000009529 v1 92
5376.700000010895 v1 132
5471.200000011238 v1 80
5390.500000010945 v1 80
5190.100000010216 v1 74
5207.80000001028 v1 74
5225.500000010345 v1 74
5243.300000010409 v1 74
5261.000000010474 v1 74
5278.700000010538 v1 74
5296.4000000106025 v1 74
5314.100000010667 v1 74
5331.900000010732 v1 74
5349.600000010796 v1 74
5367.3000000108605 v1 74
5385.000000010925 v1 74
5402.700000010989 v1 74
5420.500000011054 v1 74
5438.200000011118 v1 74
5455.900000011183 v1 74
5473.600000011247 v1 74
5491.300000011312 v1 74
5025.600000009617 v1 80
5066.300000009765 v1 80
5107.0000000099135 v1 80
5147.600000010061 v1 80
5188.1000000102085 v1 80
5228.700000010356 v1 80
5269.200000010504 v1 80
5309.600000010651 v1 80
5350.100000010798 v1 80
5430.800000011092 v1 80
5385.600000010927 v1 132
5394.500000010959 v1 132
5403.400000010992 v1 132
6741.400000015859 v1 48
6752.200000015899 v1 48
6763.000000015938 v1 48
6773.800000015977 v1 48
6784.600000016017 v1 48
6795.400000016056 v1 48
6806.200000016095 v1 48
6817.000000016134 v1 48
6827.800000016174 v1 48
6838.600000016213 v1 48
6849.400000016252 v1 48
6860.200000016292 v1 48
6730.60000001582 v1 48
6871.000000016331 v1 48
6892.6000000164095 v1 48
6903.300000016448 v1 48
6914.100000016488 v1 48
6924.800000016527 v1 48
6935.600000016566 v1 48
6946.400000016605 v1 48
6957.100000016644 v1 48
6967.900000016683 v1 48
6978.700000016723 v1 48
6989.400000016762 v1 48
6556.900000015188 v1 49
6557.000000015189 v1 50
6881.80000001637 v1 48
6719.900000015781 v1 48
6709.0000000157415 v1 48
6698.200000015702 v1 48
6976.300000016714 v1 40
6982.800000016738 v1 40
6989.400000016762 v1 40
6996.000000016786 v1 40
6511.800000015024 v1 42
6510.500000015019 v1 43
6505.800000015002 v1 44
6556.900000015188 v1 45
6527.400000015081 v1 46
6548.500000015158 v1 47
6511.500000015023 v1 48
6522.800000015064 v1 48
6534.100000015105 v1 48
6545.300000015146 v1 48
6556.400000015186 v1 48
6567.500000015227 v1 48
6578.400000015266 v1 48
6589.400000015306 v1 48
6600.300000015346 v1 48
6611.200000015386 v1 48
6622.100000015425 v1 48
6633.000000015465 v1 48
6643.900000015505 v1 48
6654.800000015544 v1 48
6665.700000015584 v1 48
6676.500000015623 v1 48
6687.400000015663 v1 48
6557.100000015189 v1 54
6622.900000015428 v1 56
6514.600000015034 v1 59
6526.500000015078 v1 59
6771.100000015967 v1 74
6785.800000016021 v1 74
6800.400000016074 v1 74
6815.000000016127 v1 74
6829.50000001618 v1 74
6844.000000016233 v1 74
6858.500000016285 v1 74
6873.000000016338 v1 74
6887.400000016391 v1 74
6901.800000016443 v1 74
6916.100000016495 v1 74
6930.400000016547 v1 74
6944.700000016599 v1 74
6959.000000016651 v1 74
6973.300000016703 v1 74
6987.500000016755 v1 74
6534.300000015106 v1 75
6500.300000014982 v1 77
6503.200000014993 v1 78
6503.1000000149925 v1 79
6501.200000014986 v1 80
6510.200000015018 v1 80
6519.200000015051 v1 80
6529.600000015089 v1 80
6542.200000015135 v1 80
6558.200000015193 v1 80
6580.200000015273 v1 80
6756.400000015914 v1 74
6969.70000001669 v1 40
6741.60000001586 v1 74
6712.000000015752 v1 74
6561.000000015203 v1 59
6601.700000015351 v1 59
6655.4000000155465 v1 59
