timestamps population node_ids
510.9000000001819 v1 2
6990.900000016767 v1 92
6999.100000016797 v1 92
6508.800000015013 v1 93
6508.500000015012 v1 95
6508.800000015013 v1 96
6508.100000015011 v1 97
6508.800000015013 v1 98
6537.400000015117 v1 105
6524.100000015069 v1 110
6526.000000015076 v1 111
6528.900000015086 v1 114
6500.400000014983 v1 115
6528.800000015086 v1 116
6982.700000016737 v1 92
6526.700000015078 v1 117
6516.10000001504 v1 118
6526.300000015077 v1 118
6537.300000015117 v1 118
6548.800000015159 v1 118
6560.500000015201 v1 118
6572.100000015244 v1 118
6583.800000015286 v1 118
6595.400000015328 v1 118
6607.0000000153705 v1 118
6618.600000015413 v1 118
6630.100000015455 v1 118
6641.600000015496 v1 118
6653.100000015538 v1 118
6507.000000015007 v1 118
6664.60000001558 v1 118
6974.400000016707 v1 92
6958.000000016647 v1 92
6727.70000001581 v1 92
6735.900000015839 v1 92
6744.100000015869 v1 92
6752.300000015899 v1 92
6760.600000015929 v1 92
6768.800000015959 v1 92
6777.000000015989 v1 92
6785.200000016019 v1 92
6793.500000016049 v1 92
6801.700000016079 v1 92
6809.900000016109 v1 92
6818.100000016138 v1 92
6826.400000016169 v1 92
6966.200000016677 v1 92
6834.600000016199 v1 92
6851.000000016258 v1 92
6859.300000016288 v1 92
6867.500000016318 v1 92
6875.700000016348 v1 92
6883.900000016378 v1 92
6892.200000016408 v1 92
6900.400000016438 v1 92
6908.600000016468 v1 92
6916.900000016498 v1 92
6925.100000016528 v1 92
6933.3000000165575 v1 92
6941.500000016587 v1 92
6949.800000016618 v1 92
6842.800000016228 v1 92
6719.400000015779 v1 92
6676.0000000156215 v1 118
6698.700000015704 v1 118
6526.800000015079 v1 123
6538.400000015121 v1 123
6551.500000015169 v1 123
6564.700000015217 v1 123
6578.000000015265 v1 123
6591.200000015313 v1 123
6604.400000015361 v1 123
6617.500000015409 v1 123
6630.700000015457 v1 123
6643.800000015504 v1 123
6657.000000015552 v1 123
6670.1000000156 v1 123
6683.200000015648 v1 123
6517.800000015046 v1 123
6696.300000015695 v1 123
6722.500000015791 v1 123
6735.600000015838 v1 123
6748.600000015886 v1 123
6761.700000015933 v1 123
6774.700000015981 v1 123
6787.800000016028 v1 123
6800.800000016076 v1 123
6813.800000016123 v1 123
6826.90000001617 v1 123
6839.900000016218 v1 123
6852.900000016265 v1 123
6865.900000016312 v1 123
6878.90000001636 v1 123
6709.400000015743 v1 123
6687.400000015663 v1 118
6510.200000015018 v1 123
6525.500000015074 v1 120
6710.1000000157455 v1 118
6721.400000015787 v1 118
6732.600000015827 v1 118
6743.9000000158685 v1 118
6755.100000015909 v1 118
